Датум,Цена,Макс,Мин,Просечна цена,% Промена,Количина,Вкупен промет
30.6.2021,"661,00","661,00","661,00","661,00","4,42",50,33.050
29.6.2021,"633,00",,,"633,00","0,00",0,0
28.6.2021,"633,00",,,"633,00","0,00",0,0
25.6.2021,"633,00",,,"633,00","0,00",0,0
24.6.2021,"633,00",,,"633,00","0,00",0,0
23.6.2021,"633,00",,,"633,00","0,00",0,0
22.6.2021,"633,00",,,"633,00","0,00",0,0
21.6.2021,"633,00",,,"633,00","0,00",0,0
17.6.2021,"633,00",,,"633,00","0,00",0,0
16.6.2021,"633,00",,,"633,00","0,00",0,0
15.6.2021,"633,00",,,"633,00","0,00",0,0
14.6.2021,"633,00",,,"633,00","0,00",0,0
11.6.2021,"633,00",,,"633,00","0,00",0,0
10.6.2021,"633,00",,,"633,00","0,00",0,0
09.6.2021,"633,00",,,"633,00","0,00",0,0
08.6.2021,"633,00",,,"633,00","0,00",0,0
07.6.2021,"633,00",,,"633,00","0,00",0,0
04.6.2021,"633,00",,,"633,00","0,00",0,0
03.6.2021,"633,00",,,"633,00","0,00",0,0
02.6.2021,"633,00",,,"633,00","0,00",0,0
01.6.2021,"633,00",,,"633,00","0,00",0,0
31.5.2021,"633,00",,,"633,00","0,00",0,0
28.5.2021,"633,00",,,"633,00","0,00",0,0
27.5.2021,"633,00",,,"633,00","0,00",0,0
26.5.2021,"633,00",,,"633,00","0,00",0,0
25.5.2021,"633,00",,,"633,00","0,00",0,0
21.5.2021,"633,00",,,"633,00","0,00",0,0
20.5.2021,"633,00",,,"633,00","0,00",0,0
19.5.2021,"633,00",,,"633,00","0,00",0,0
18.5.2021,"633,00",,,"633,00","0,00",0,0
17.5.2021,"633,00",,,"633,00","0,00",0,0
14.5.2021,"633,00","633,00","633,00","633,00","-15,60",100,63.300
12.5.2021,"750,00",,,"750,00","0,00",0,0
11.5.2021,"750,00",,,"750,00","0,00",0,0
10.5.2021,"750,00",,,"750,00","0,00",0,0
07.5.2021,"750,00",,,"750,00","0,00",0,0
06.5.2021,"750,00",,,"750,00","0,00",0,0
05.5.2021,"750,00","750,00","750,00","750,00","0,00",50,37.500
04.5.2021,"750,00",,,"750,00","0,00",0,0
29.4.2021,"750,00",,,"750,00","0,00",0,0
28.4.2021,"750,00","750,00","750,00","750,00","0,00",120,90.000
27.4.2021,"750,00",,,"750,00","0,00",0,0
26.4.2021,"750,00",,,"750,00","0,00",0,0
23.4.2021,"750,00","750,00","750,00","750,00","0,00",50,37.500
22.4.2021,"750,00",,,"750,00","0,00",0,0
21.4.2021,"750,00",,,"750,00","0,00",0,0
20.4.2021,"750,00",,,"750,00","0,00",0,0
19.4.2021,"750,00",,,"750,00","0,00",0,0
16.4.2021,"750,00",,,"750,00","0,00",0,0
15.4.2021,"750,00",,,"750,00","0,00",0,0
14.4.2021,"750,00",,,"750,00","0,00",0,0
13.4.2021,"750,00",,,"750,00","0,00",0,0
12.4.2021,"750,00",,,"750,00","0,00",0,0
09.4.2021,"750,00",,,"750,00","0,00",0,0
08.4.2021,"750,00",,,"750,00","0,00",0,0
07.4.2021,"750,00",,,"750,00","0,00",0,0
06.4.2021,"750,00",,,"750,00","0,00",0,0
05.4.2021,"750,00",,,"750,00","0,00",0,0
02.4.2021,"750,00",,,"750,00","0,00",0,0
01.4.2021,"750,00",,,"750,00","0,00",0,0
31.3.2021,"750,00",,,"750,00","0,00",0,0
30.3.2021,"750,00",,,"750,00","0,00",0,0
29.3.2021,"750,00",,,"750,00","0,00",0,0
26.3.2021,"750,00",,,"750,00","0,00",0,0
25.3.2021,"750,00","750,00","750,00","750,00","0,00",450,337.500
24.3.2021,"750,00",,,"750,00","0,00",0,0
23.3.2021,"750,00",,,"750,00","0,00",0,0
22.3.2021,"750,00",,,"750,00","0,00",0,0
19.3.2021,"750,00",,,"750,00","0,00",0,0
18.3.2021,"750,00",,,"750,00","0,00",0,0
17.3.2021,"750,00",,,"750,00","0,00",0,0
16.3.2021,"750,00",,,"750,00","0,00",0,0
15.3.2021,"750,00",,,"750,00","0,00",0,0
12.3.2021,"750,00","750,00","750,00","750,00","0,00",50,37.500
11.3.2021,"750,00",,,"750,00","0,00",0,0
10.3.2021,"750,00",,,"750,00","0,00",0,0
09.3.2021,"750,00",,,"750,00","0,00",0,0
08.3.2021,"750,00",,,"750,00","0,00",0,0
05.3.2021,"750,00",,,"750,00","0,00",0,0
04.3.2021,"750,00",,,"750,00","0,00",0,0
03.3.2021,"750,00",,,"750,00","0,00",0,0
02.3.2021,"750,00",,,"750,00","0,00",0,0
01.3.2021,"750,00","750,00","750,00","750,00","2,60",170,127.500
26.2.2021,"731,00",,,"731,00","0,00",0,0
25.2.2021,"731,00",,,"731,00","0,00",0,0
24.2.2021,"731,00",,,"731,00","0,00",0,0
23.2.2021,"731,00","731,00","731,00","731,00","4,28",168,122.808
22.2.2021,"701,00",,,"701,00","0,00",0,0
19.2.2021,"701,00",,,"701,00","0,00",0,0
