Датум,Цена,Максимум,Минимум,Просечна цена,Промена,Количина,Вкупен Промет
18.1.2021,"7.800,00","7.800,00","7.800,00","7.800,00","-0,22",195,1.521.000
15.1.2021,"7.780,00","7.899,00","7.780,00","7.816,90","-0,12",1.510,11.803.523
14.1.2021,"7.850,00","7.920,00","7.800,00","7.826,10","2,39",2.426,18.986.127
13.1.2021,"7.713,00","7.790,00","7.550,00","7.643,55","1,64",953,7.284.305
12.1.2021,"7.549,00","7.550,00","7.500,00","7.519,99","0,28",1.443,10.851.352
11.1.2021,"7.500,00","7.501,00","7.400,00","7.499,32","1,95",1.352,10.139.082
08.1.2021,"7.400,00","7.492,00","7.349,00","7.355,64","0,74",3.005,22.103.685
05.1.2021,"7.399,00","7.399,00","7.252,00","7.301,59","0,01",4.154,30.330.797
04.1.2021,"7.300,00","7.310,00","7.300,00","7.300,65","0,01",310,2.263.200
30.12.2020,"7.299,00","7.300,00","7.298,00","7.299,65","0,82",2.078,15.168.663
29.12.2020,"7.300,00","7.300,00","7.219,00","7.240,22","0,63",2.761,22.084.258
28.12.2020,"7.202,00","7.298,00","7.150,00","7.194,56","1,16",5.831,44.049.056
25.12.2020,"7.103,00","7.149,00","7.100,00","7.111,87","0,37",409,2.908.755
24.12.2020,"7.087,00","7.100,00","7.079,00","7.085,62","0,26",336,2.380.767
23.12.2020,"7.051,00","7.085,00","7.050,00","7.066,93","-0,18",642,4.536.966
22.12.2020,"7.060,00","7.100,00","7.060,00","7.079,48","-0,64",455,3.221.164
21.12.2020,"7.075,00","7.150,00","7.075,00","7.124,92","0,75",1.077,7.673.540
18.12.2020,"7.215,00","7.215,00","7.003,00","7.071,75","0,95",361,2.552.902
17.12.2020,"7.060,00","7.060,00","7.000,00","7.005,40","0,05",1.570,14.161.978
16.12.2020,"7.020,00","7.020,00","7.000,00","7.001,62","0,05",383,2.681.620
15.12.2020,"6.990,00","7.000,00","6.989,00","6.998,19","-0,09",2.500,17.495.464
14.12.2020,"6.990,00","7.050,00","6.990,00","7.004,60","0,06",215,1.505.990
11.12.2020,"7.000,00","7.001,00","7.000,00","7.000,06","0,00",788,5.516.045
10.12.2020,"7.000,00","7.000,00","7.000,00","7.000,00","0,74",140,980.000
09.12.2020,"6.930,00","6.950,00","6.902,00","6.948,81","0,04",676,4.697.396
07.12.2020,"6.949,00","6.969,00","6.900,00","6.945,72","-0,40",612,4.250.778
04.12.2020,"6.969,00","6.999,00","6.950,00","6.973,85","-0,37",729,5.083.940
03.12.2020,"7.000,00","7.000,00","7.000,00","7.000,00","0,00",302,2.114.000
02.12.2020,"7.000,00","7.000,00","7.000,00","7.000,00","-0,05",567,3.969.000
01.12.2020,"7.030,00","7.030,00","7.000,00","7.003,73","-0,43",271,1.898.010
30.11.2020,"7.049,00","7.049,00","7.001,00","7.033,78","-0,18",102,717.446
27.11.2020,"7.098,00","7.098,00","7.000,00","7.046,75","0,67",125,880.844
26.11.2020,"7.000,00","7.000,00","6.998,00","6.999,65","0,01",721,5.046.750
25.11.2020,"6.998,00","7.000,00","6.998,00","6.998,63","-0,02",482,3.373.340
24.11.2020,"7.000,00","7.029,00","7.000,00","7.000,32","0,76",1.699,11.893.543
23.11.2020,"6.960,00","6.960,00","6.940,00","6.947,73","0,69",239,1.660.508
20.11.2020,"6.900,00","6.901,00","6.890,00","6.899,97","1,47",1.665,11.488.450
19.11.2020,"6.800,00","6.800,00","6.800,00","6.800,00","0,64",58,394.400
18.11.2020,"6.752,00","6.800,00","6.750,00","6.756,80","0,10",363,2.452.718
17.11.2020,"6.750,00","6.750,00","6.750,00","6.750,00","-0,72",10,67.500
16.11.2020,"6.800,00","6.800,00","6.780,00","6.799,05","-0,01",1.049,7.132.205
13.11.2020,"6.800,00","6.800,00","6.800,00","6.800,00","-0,33",152,1.033.600
12.11.2020,"6.899,00","6.899,00","6.800,00","6.822,85","0,64",13,88.697
11.11.2020,"6.780,00","6.780,00","6.750,00","6.779,75","1,02",595,4.033.950
10.11.2020,"6.720,00","6.720,00","6.699,00","6.711,58","0,71",798,5.355.840
09.11.2020,"6.660,00","6.670,00","6.659,00","6.664,41","-0,06",724,4.825.030
06.11.2020,"6.670,00","6.700,00","6.650,00","6.668,20","0,27",464,3.094.047
05.11.2020,"6.650,00","6.651,00","6.650,00","6.650,25","-0,75",139,924.385
04.11.2020,"6.700,00","6.730,00","6.700,00","6.700,38","-0,21",240,1.608.090
03.11.2020,"6.700,00","6.750,00","6.700,00","6.714,48","-1,00",1.244,8.352.818
02.11.2020,"6.750,00","6.800,00","6.750,00","6.782,58","-0,16",605,4.103.460
30.10.2020,"6.800,00","6.800,00","6.779,00","6.793,45","1,55",4.354,46.678.686
29.10.2020,"6.750,00","6.750,00","6.650,00","6.689,68","0,01",1.445,13.001.588
28.10.2020,"6.660,00","6.710,00","6.660,00","6.689,02","-0,98",1.163,7.779.326
27.10.2020,"6.750,00","6.779,00","6.750,00","6.755,00","-0,06",416,2.810.080
26.10.2020,"6.745,00","6.790,00","6.745,00","6.759,29","-0,35",425,2.872.700
22.10.2020,"6.800,00","6.800,00","6.750,00","6.783,33","0,67",30,203.500
21.10.2020,"6.750,00","6.750,00","6.700,00","6.738,35","0,07",3.028,20.403.728
20.10.2020,"6.701,00","6.748,00","6.701,00","6.733,70","-0,24",478,3.218.708
19.10.2020,"6.750,00","6.750,00","6.750,00","6.750,00","0,60",110,742.500
16.10.2020,"6.700,00","6.750,00","6.655,00","6.709,67","-0,49",90,603.870
15.10.2020,"6.700,00","6.788,00","6.700,00","6.742,68","-0,81",310,2.090.230
14.10.2020,"6.752,00","6.800,00","6.752,00","6.797,98","-0,03",1.139,7.742.896
13.10.2020,"6.800,00","6.806,00","6.800,00","6.800,34","-0,38",1.754,11.927.790
09.10.2020,"6.830,00","6.850,00","6.800,00","6.826,13","-0,77",398,2.716.800
08.10.2020,"6.855,00","6.900,00","6.855,00","6.878,80","-0,33",527,3.625.130
07.10.2020,"6.950,00","6.950,00","6.900,00","6.901,29","0,17",619,20.583.500
06.10.2020,"6.871,00","6.900,00","6.865,00","6.889,46","0,39",540,3.720.306
05.10.2020,"6.863,00","6.863,00","6.863,00","6.863,00","-1,20",10,68.630
02.10.2020,"6.920,00","6.951,00","6.920,00","6.946,52","-0,05",347,2.410.441
01.10.2020,"7.000,00","7.000,00","6.948,00","6.950,00","0,56",777,5.400.151
30.9.2020,"6.950,00","6.950,00","6.898,00","6.911,41","0,36",145,1.002.155
29.9.2020,"6.898,00","6.899,00","6.860,00","6.886,37","0,32",606,6.277.642
28.9.2020,"6.860,00","6.900,00","6.821,00","6.864,47","-0,35",533,3.658.765
25.9.2020,"6.900,00","6.950,00","6.752,00","6.888,28","1,97",839,8.540.014
24.9.2020,"6.750,00","6.820,00","6.750,00","6.754,94","-1,65",318,2.148.070
23.9.2020,"6.821,00","6.900,00","6.821,00","6.868,40","-2,07",50,343.420
22.9.2020,"6.970,00","7.050,00","6.970,00","7.013,87","-0,86",499,3.499.922
21.9.2020,"7.069,00","7.098,00","7.050,00","7.074,91","0,02",66,466.944
18.9.2020,"7.100,00","7.129,00","7.002,00","7.073,17","-0,96",4.430,31.334.147
17.9.2020,"7.095,00","7.149,00","7.095,00","7.141,92","0,53",633,4.520.836
16.9.2020,"7.119,00","7.123,00","7.093,00","7.104,51","1,56",1.083,7.694.189
15.9.2020,"7.010,00","7.010,00","6.900,00","6.995,42","1,13",2.515,17.593.476
14.9.2020,"7.000,00","7.000,00","6.800,00","6.917,18","0,67",696,4.814.358
11.9.2020,"6.910,00","6.999,00","6.689,00","6.870,89","3,82",1.740,11.955.352
10.9.2020,"6.625,00","6.641,00","6.550,00","6.618,34","1,07",2.157,14.275.751
09.9.2020,"6.549,00","6.550,00","6.530,00","6.548,00","0,54",1.440,9.429.113
07.9.2020,"6.560,00","6.599,00","6.487,00","6.513,15","0,69",1.930,12.570.377
04.9.2020,"6.450,00","6.499,00","6.449,00","6.468,78","0,84",560,3.622.518
03.9.2020,"6.450,00","6.450,00","6.350,00","6.414,99","1,02",2.077,13.323.925
02.9.2020,"6.350,00","6.350,00","6.350,00","6.350,00","0,79",214,1.358.900
01.9.2020,"6.299,00",,,"6.300,09","0,00",0,0
31.8.2020,"6.299,00","6.301,00","6.299,00","6.300,09","0,01",225,1.417.521
27.8.2020,"6.299,00","6.300,00","6.299,00","6.299,77","0,00",65,409.485
26.8.2020,"6.290,00","6.300,00","6.290,00","6.299,73","0,49",667,4.201.920
25.8.2020,"6.300,00","6.300,00","6.250,00","6.268,89","0,46",123,771.074
24.8.2020,"6.250,00","6.250,00","6.200,00","6.239,91","0,26",3.262,20.354.580
21.8.2020,"6.243,00","6.249,00","6.220,00","6.224,02","-0,33",1.088,6.771.737
20.8.2020,"6.248,00","6.250,00","6.200,00","6.244,87","0,69",1.238,7.731.154
19.8.2020,"6.202,00","6.202,00","6.202,00","6.202,00","-0,44",38,235.676
18.8.2020,"6.250,00","6.250,00","6.210,00","6.229,44","0,49",102,635.403
17.8.2020,"6.200,00","6.200,00","6.181,00","6.198,96","-0,02",202,1.252.190
14.8.2020,"6.200,00","6.230,00","6.200,00","6.200,23","0,02",1.063,6.590.840
13.8.2020,"6.200,00","6.200,00","6.180,00","6.199,02","0,03",451,2.795.760
12.8.2020,"6.200,00","6.230,00","6.180,00","6.197,05","-0,49",474,2.937.400
11.8.2020,"6.247,00","6.248,00","6.200,00","6.227,51","0,45",112,697.481
10.8.2020,"6.200,00","6.200,00","6.199,00","6.199,77","-0,05",432,2.678.302
07.8.2020,"6.200,00","6.210,00","6.190,00","6.202,99","-0,46",582,3.610.140
06.8.2020,"6.220,00","6.249,00","6.210,00","6.231,90","0,22",208,1.296.235
05.8.2020,"6.200,00","6.280,00","6.200,00","6.218,50","-0,84",40,248.740
04.8.2020,"6.200,00","6.283,00","6.200,00","6.271,26","-0,30",50,313.563
31.7.2020,"6.287,00","6.294,00","6.250,00","6.290,44","0,48",3.181,20.009.877
30.7.2020,"6.220,00","6.299,00","6.220,00","6.260,48","1,25",2.311,14.467.966
29.7.2020,"6.151,00","6.210,00","6.151,00","6.183,43","0,43",2.880,17.808.275
28.7.2020,"6.165,00","6.165,00","6.150,00","6.157,15","0,01",970,5.972.435
27.7.2020,"6.150,00","6.199,00","6.150,00","6.156,24","-0,04",855,5.263.588
24.7.2020,"6.154,00","6.180,00","6.150,00","6.158,58","0,36",1.975,12.163.200
23.7.2020,"6.138,00","6.145,00","6.120,00","6.136,28","0,39",1.734,10.640.301
22.7.2020,"6.140,00","6.140,00","6.047,00","6.112,61","1,67",1.463,8.942.750
21.7.2020,"6.011,00","6.047,00","5.976,00","6.012,40","0,31",626,3.763.760
20.7.2020,"5.995,00","6.020,00","5.970,00","5.993,93","-0,02",522,3.128.829
17.7.2020,"5.995,00","5.995,00","5.995,00","5.995,00","-0,02",224,1.342.880
16.7.2020,"5.996,00","5.999,00","5.996,00","5.996,44","-0,03",176,1.055.374
14.7.2020,"5.994,00","6.000,00","5.990,00","5.997,97","-0,02",937,5.620.094
13.7.2020,"6.000,00","6.030,00","5.998,00","5.999,03","0,13",3.668,22.004.426
10.7.2020,"5.980,00","5.998,00","5.979,00","5.991,11","0,74",696,4.169.813
09.7.2020,"5.948,00","5.948,00","5.940,00","5.947,00","0,64",480,2.854.560
08.7.2020,"5.900,00","5.950,00","5.900,00","5.909,18","0,16",1.002,5.921.000
07.7.2020,"5.900,00","5.900,00","5.900,00","5.900,00","0,01",150,885.000
06.7.2020,"5.900,00","5.900,00","5.899,00","5.899,45","0,21",1.810,10.678.000
03.7.2020,"5.899,00","5.899,00","5.850,00","5.887,33","0,15",420,2.472.680
02.7.2020,"5.860,00","5.899,00","5.860,00","5.878,59","0,69",1.148,6.748.621
01.7.2020,"5.850,00","5.850,00","5.800,00","5.838,26","0,64",362,2.113.450
30.6.2020,"5.820,00","5.820,00","5.800,00","5.801,18","0,03",559,37.125.910
29.6.2020,"5.800,00","5.800,00","5.753,00","5.799,56","0,86",214,1.241.106
26.6.2020,"5.750,00","5.750,00","5.749,00","5.749,91","0,03",351,2.018.220
25.6.2020,"5.700,00","5.750,00","5.700,00","5.748,05","0,17",641,3.684.500
24.6.2020,"5.750,00","5.750,00","5.700,00","5.738,26","-0,16",213,1.222.250
23.6.2020,"5.748,00","5.750,00","5.651,00","5.747,66","1,59",166,954.111
22.6.2020,"5.650,00","5.700,00","5.650,00","5.657,64","-1,61",140,792.069
19.6.2020,"5.750,00","5.750,00","5.750,00","5.750,00","0,46",277,1.592.750
18.6.2020,"5.700,00","5.810,00","5.700,00","5.723,77","0,66",669,3.829.200
17.6.2020,"5.697,00","5.698,00","5.521,00","5.686,16","2,78",937,5.327.931
16.6.2020,"5.596,00","5.597,00","5.500,00","5.532,15","-1,37",2.630,14.549.546
15.6.2020,"5.597,00","5.650,00","5.590,00","5.609,08","-0,29",818,6.622.224
